9.143537304550126629e-03,8.759124087591241281e-02
9.359952388681491015e-03,8.989627353054167880e-02
9.522263701780013870e-03,9.104878985785631873e-02
9.846886327977059580e-03,9.296965040338071862e-02
1.011740518314126550e-02,9.527468305800998460e-02
1.055023535140399253e-02,9.642719938532462454e-02
1.076665043553535692e-02,9.757971571263926447e-02
1.109127306173240263e-02,9.950057625816365048e-02
1.163231077206081272e-02,1.006530925854782904e-01
1.195693339825785843e-02,1.025739531310026903e-01
1.233565979548774567e-02,1.037264694583173302e-01
1.266028242168479138e-02,1.044948136765270902e-01
1.320132013201320148e-02,1.060315021129465962e-01
1.358004652924308872e-02,1.075681905493661161e-01
1.374235784234161158e-02,1.087207068766807561e-01
1.422929178163718014e-02,1.102573953131002621e-01
1.460801817886706738e-02,1.125624279677295420e-01
1.471622572093274871e-02,1.160199769496734479e-01
1.504084834712979442e-02,1.175566653860929678e-01
1.558188605745820451e-02,1.190933538225124877e-01
1.601471622572093328e-02,1.221667306953515136e-01
1.655575393604934165e-02,1.260084517864002995e-01
1.693448033327922889e-02,1.271609681137149395e-01
1.731320673050911613e-02,1.294660007683442193e-01
1.780014066980468643e-02,1.321552055320783792e-01
1.801655575393604908e-02,1.344602381867076313e-01
1.828707460910025326e-02,1.363810987322320312e-01
1.888221609046150662e-02,1.394544756050710710e-01
1.936915002975707345e-02,1.417595082597003509e-01
2.023481036628253099e-02,1.421436803688052308e-01
2.066764053454525629e-02,1.429120245870149908e-01
2.104636693177514353e-02,1.440645409143296307e-01
2.174971595520207648e-02,1.467537456780637628e-01
2.218254612346480525e-02,1.494429504417979226e-01
2.272358383379321708e-02,1.521321552055320825e-01
2.310231023102310086e-02,1.563580484056857345e-01
2.358924417031867116e-02,1.575105647330003744e-01
2.375155548341719575e-02,1.582789089512101344e-01
2.413028188064707952e-02,1.605839416058394142e-01
2.467131959097549135e-02,1.609681137149442942e-01
2.526646107233674124e-02,1.640414905877833340e-01
2.602391386679651572e-02,1.655781790242028539e-01
2.656495157712492408e-02,1.674990395697272261e-01
2.699778174538765285e-02,1.698040722243565059e-01
2.770113076881458580e-02,1.713407606607760258e-01
2.883730996050424752e-02,1.736457933154053057e-01
2.948655521289833895e-02,1.767191701882443455e-01
3.046042309148947608e-02,1.794083749519784776e-01
3.181301736731050045e-02,1.809450633883979975e-01
3.246226261970459187e-02,1.836342681521321574e-01
3.278688524590164105e-02,1.890126776796004493e-01
3.349023426932857400e-02,1.917018824433346091e-01
3.424768706378834848e-02,1.943910872070687690e-01
3.489693231618243990e-02,1.963119477525931689e-01
3.603311150787209816e-02,2.009220130618517008e-01
3.689877184439755570e-02,2.032270457164809807e-01
3.803495103608721395e-02,2.063004225893200205e-01
3.927933776984255526e-02,2.086054552439493004e-01
4.030730941946653739e-02,2.105263157894736725e-01
4.149759238218903717e-02,2.135996926623127123e-01
4.247146026078017778e-02,2.159047253169419922e-01
4.360763945246983603e-02,2.197464464079907920e-01
4.474381864415950122e-02,2.251248559354590839e-01
4.658334685927609242e-02,2.301190933538225236e-01
4.863929015852404975e-02,2.335766423357664157e-01
5.020829951847644024e-02,2.374183634268152154e-01
5.166910133636314767e-02,2.397233960814444953e-01
5.307579938321701357e-02,2.424126008451786274e-01
5.432018611697235488e-02,2.458701498271225472e-01
5.545636530866201314e-02,2.497118709181713470e-01
5.686306335551587904e-02,2.531694199001152668e-01
5.881079911269815330e-02,2.566269688820591588e-01
6.032570470161770226e-02,2.600845178640030508e-01
6.173240274847156817e-02,2.643104110641567583e-01
6.340961965048963478e-02,2.693046484825201703e-01
6.492452523940918374e-02,2.716096811371494502e-01
6.681815722555861647e-02,2.758355743373031022e-01
6.871178921170804921e-02,2.823665001920860340e-01
7.001027971649624593e-02,2.854398770649250738e-01
7.163339284748146407e-02,2.900499423741836336e-01
7.379754368879511139e-02,2.942758355743372856e-01
7.547476059081317801e-02,2.985017287744909931e-01
7.715197749283124462e-02,3.034959661928544050e-01
7.904560947898069123e-02,3.084902036112178170e-01
8.088513769409727550e-02,3.123319247022666167e-01
8.342801493264080659e-02,3.169419900115251765e-01
8.564626954498728850e-02,3.223203995389934962e-01
8.791862792836660501e-02,3.269304648482520004e-01
9.029919385381160457e-02,3.288513253937764280e-01
9.289617486338798413e-02,3.338455628121398400e-01
9.527674078883298370e-02,3.392239723396081597e-01
9.846886327977059927e-02,3.434498655397618117e-01
1.010117405183141304e-01,3.484441029581252236e-01
1.037710328409890137e-01,3.526699961582789311e-01
1.068008440188281116e-01,3.584325777948521030e-01
1.092355137153059597e-01,3.641951594314252749e-01
1.123194286641778922e-01,3.711102573953131145e-01
1.158902775523454054e-01,3.764886669227813787e-01
1.193529188984472217e-01,3.818670764502496984e-01
1.230860790997132526e-01,3.868613138686131658e-01
1.261699940485851990e-01,3.937764118325009499e-01
1.300654655629497336e-01,3.995389934690741218e-01
1.330952767407888315e-01,4.056857472147522015e-01
1.365038143158578132e-01,4.126008451786400411e-01
1.398041443488611257e-01,4.168267383787936931e-01
1.439160309473570265e-01,4.210526315789473450e-01
1.474868798355245259e-01,4.268152132155205725e-01
1.514364551209219367e-01,4.310411064156742245e-01
1.556024454904506860e-01,4.352669996158278765e-01
1.595520207758480691e-01,4.398770649250864362e-01
1.632851809771141138e-01,4.460238186707645158e-01
1.682627279121354791e-01,4.510180560891279278e-01
1.725910295947627460e-01,4.567806377257010997e-01
1.758372558567332100e-01,4.621590472531694194e-01
1.798950386841962901e-01,4.679216288897425913e-01
1.841692365957907362e-01,4.733000384172109110e-01
1.891467835308121015e-01,4.813676527084133627e-01
1.941784342368663152e-01,4.875144064540914424e-01
1.989395660877563143e-01,4.909719554360353344e-01
2.031055564572850636e-01,4.975028812908182663e-01
2.086241411026348580e-01,5.032654629273914937e-01
2.147378672293458746e-01,5.097963887821743700e-01
2.194448953092030530e-01,5.190165194006914895e-01
2.250716874966185166e-01,5.259316173645793846e-01
2.325380078991505783e-01,5.305416826738378333e-01
2.380565925445003450e-01,5.386092969650403406e-01
2.439539035870800232e-01,5.478294275835574600e-01
2.492560731482984238e-01,5.558970418747598563e-01
2.552615917329437711e-01,5.628121398386477514e-01
2.614294216306876639e-01,5.697272378025355355e-01
2.674349402153329835e-01,5.781790242028428395e-01
2.739814965103067879e-01,5.850941221667307346e-01
2.804198452632148397e-01,5.920092201306185187e-01
2.875074392685170177e-01,5.977718017671916906e-01
2.938916842503922489e-01,6.054552439492892901e-01
3.003841367743331769e-01,6.135228582404916864e-01
3.064978629010441935e-01,6.204379562043795815e-01
3.126656927987880863e-01,6.281213983864771810e-01
3.193745604068603527e-01,6.342681521321552607e-01
3.268949845804252630e-01,6.434882827506722691e-01
3.346318238381215115e-01,6.511717249327698687e-01
3.412324839041281366e-01,6.584709950057625605e-01
3.483200779094303146e-01,6.665386092969650678e-01
3.551912568306010987e-01,6.734537072608528518e-01
3.633609262565600795e-01,6.796004610065309315e-01
3.723962560190445248e-01,6.880522474068382355e-01
3.815938970946274877e-01,6.972723780253553549e-01
3.910079532543418446e-01,7.053399923165578622e-01
3.996104528485635576e-01,7.099500576258163109e-01
4.083211599848509676e-01,7.145601229350748707e-01
4.158415841584158223e-01,7.207068766807529503e-01
4.251474327760644822e-01,7.280061467537456421e-01
4.336958285992533746e-01,7.360737610449481494e-01
4.420819131093436938e-01,7.437572032270457489e-01
4.517123843531894445e-01,7.525931617364579607e-01
4.612887518260022635e-01,7.587399154821360403e-01
4.704322891305524057e-01,7.660391855551287321e-01
4.800086566033652802e-01,7.714175950825969963e-01
4.900178542444408314e-01,7.775643488282750759e-01
4.995942217172537059e-01,7.817902420284287279e-01
5.089000703349023658e-01,7.871686515558969921e-01
5.179895038684195763e-01,7.933154053015750717e-01
5.276199751122653270e-01,8.006146753745677636e-01
5.373586538981767191e-01,8.059930849020361388e-01
5.475842666233836642e-01,8.129081828659239228e-01
5.581345019747876446e-01,8.186707645024970947e-01
5.699832278309797662e-01,8.252016903572800821e-01
5.798301141589569108e-01,8.301959277756434386e-01
5.892982740897040328e-01,8.332693046484824784e-01
5.996320943569767303e-01,8.390318862850556503e-01
6.108856787318076575e-01,8.478678447944679730e-01
6.215441216252772794e-01,8.574721475220898892e-01
6.324730833739111713e-01,8.616980407222435412e-01
6.422117621598225634e-01,8.678447944679216208e-01
6.524373748850295085e-01,8.755282366500192204e-01
6.634745441757290418e-01,8.812908182865923923e-01
6.740247795271330222e-01,8.874375720322704719e-01
6.853324676729968257e-01,8.924318094506339394e-01
6.965319482767948767e-01,9.001152516327314279e-01
7.091381269274468213e-01,9.112562427967729750e-01
7.217984093491316422e-01,9.166346523242412392e-01
7.332143050370610871e-01,9.223972339608144111e-01
7.432235026781366383e-01,9.254706108336534509e-01
7.541524644267705302e-01,9.285439877064924907e-01
7.651896337174700635e-01,9.327698809066461427e-01
7.768760482605637785e-01,9.385324625432193146e-01
7.887788778877887763e-01,9.435266999615827821e-01
8.005193962019152565e-01,9.473684210526315264e-01
8.108532164691879540e-01,9.515943142527852894e-01
8.231888762646756286e-01,9.565885516711486458e-01
8.333603852188498085e-01,9.611986169804072055e-01
8.449385922198777710e-01,9.642719938532462454e-01
8.561380728236758220e-01,9.681137149442949896e-01
8.651192988151273910e-01,9.719554360353438449e-01
8.746415625169073893e-01,9.742604686899730693e-01
8.842179299897202638e-01,9.784863618901268323e-01
8.940107125466645321e-01,9.804072224356511489e-01
9.023426932857220306e-01,9.834805993084901887e-01
9.115944381323378698e-01,9.869381482904341363e-01
9.217118433154790624e-01,9.884748367268536562e-01
9.303684466807335962e-01,9.907798693814828805e-01
9.398366066114808293e-01,9.919323857087974927e-01
9.489801439160309160e-01,9.934690741452170126e-01
9.581236812205811137e-01,9.942374183634268281e-01
9.661310393334415769e-01,9.957741067998463480e-01
9.734350484228750933e-01,9.965424510180560524e-01
9.817129253908997155e-01,9.973107952362658679e-01
9.899908023589244488e-01,9.988474836726853878e-01
1.000000000000000000e+00,1.000000000000000000e+00
